event_year,area_office
1992,950645
1992,950645
1992,830600
1992,729700
1992,352410
1992,112600
1992,215000
1992,1054116
1992,626300
1992,1032300
1992,523400
1992,950613
1992,950621
1992,950622
1992,950623
1992,950626
1992,950631
1992,950633
1992,950633
1992,950633
1992,950641
1992,950642
1992,950643
1992,950645
1992,452110
1992,522500
1992,317000
1992,317900
1992,1055330
1992,1055340
1992,950624
1992,950631
1992,950632
1992,524200
1992,419400
1992,213900
1992,453710
1992,627700
1992,626300
1992,854910
1992,355114
1992,1055350
1992,418300
1992,950614
1992,950614
1992,950621
1992,950626
1992,950632
1992,524500
1992,751910
1992,552652
1992,627700
1992,1054115
1992,454510
1992,454510
1992,355110
1992,950411
1992,950626
1992,950632
1992,950641
1992,950642
1992,521400
1992,524200
1992,1054118
1992,626300
1992,317500
1992,355114
1992,523400
1992,1050210
1992,1050210
1992,950642
1992,551800
1992,352430
1992,317500
1992,1055360
1992,950613
1992,950621
1992,950641
1992,950643
1992,830500
1992,830500
1992,951510
1992,751910
1992,352420
1992,1054114
1992,626700
1992,854910
1992,523300
1992,950631
1992,950633
1992,551800
1992,751910
1992,728500
1992,213400
1992,215600
1992,1032700
1992,1055330
1992,950621
1992,950625
1992,950633
1992,950633
1992,950635
1992,950643
1992,950644
1992,420600
1992,552700
1992,453710
1992,522000
1992,257240
1992,1055320
1992,523400
1992,950626
1992,950644
1992,524200
1992,729700
1992,215000
1992,215800
1992,253610
1992,453710
1992,453710
1992,317900
1992,950622
1992,950632
1992,950641
1992,419700
1992,523100
1992,625700
1992,552700
1992,216000
1992,454520
1992,627400
1992,627400
1992,355112
1992,355112
1992,355119
1992,1032300
1992,950614
1992,950615
1992,950631
1992,950632
1992,950635
1992,452110
1992,316400
1992,950621
1992,950642
1992,215600
1992,1055320
1992,950615
1992,950624
1992,950625
1992,950626
1992,950632
1992,950641
1992,950642
1992,950642
1992,950644
1992,950645
1992,420600
1992,452110
1992,419400
1992,524700
1992,1055310
1992,1055310
1992,855610
1992,627100
1992,627100
1992,950613
1992,950614
1992,950625
1992,950633
1992,950635
1992,950641
1992,950641
1992,950642
1992,950645
1992,551800
1992,111100
1992,352480
1992,552651
1992,552700
1992,953220
1992,213900
1992,453710
1992,522500
1992,1054114
1992,1054114
1992,454510
1992,1055340
1992,950624
1992,950641
1992,950645
1992,452110
1992,625700
1992,552652
1992,214700
1992,215000
1992,253640
1992,522000
1992,317500
1992,454510
1992,626300
1992,355114
1992,950613
1992,950626
1992,950641
1992,950643
1992,950645
1992,420600
1992,625700
1992,552700
1992,950613
1992,950621
1992,950632
1992,950641
1992,950643
1992,1032500
1992,524500
1992,551800
1992,751910
1992,627700
1992,751910
1992,419400
1992,627700
1992,454510
1992,626700
1992,950615
1992,418400
1992,213900
1992,418300
1992,950623
1992,950633
1992,950643
1992,950645
1992,524500
1992,352430
1992,627700
1992,454510
1992,1055340
1992,1055350
1992,950622
1992,950622
1992,418400
1992,751910
1992,352440
1992,552651
1992,214700
1992,214700
1992,453710
1992,522500
1992,1054119
1992,454713
1992,355112
1992,950411
1992,627100
1992,950623
1992,950641
1992,950642
1992,950642
1992,950645
1992,112000
1992,524500
1992,111400
1992,552651
1992,552652
1992,419400
1992,729300
1992,728900
1992,215600
1992,453710
1992,1054114
1992,454712
1992,627400
1992,523400
1992,1032100
1992,950632
1992,950641
1992,950642
1992,950643
1992,521700
1992,352440
1992,215000
1992,215600
1992,355118
1992,950625
1992,950635
1992,950641
1992,950642
1992,950645
1992,524500
1992,552652
1992,215000
1992,453710
1992,317500
1992,454510
1992,1055350
1992,627100
1992,950623
1992,950633
1992,950642
1992,418100
1992,950613
1992,950621
1992,524530
1992,1055350
1992,950615
1992,950631
1992,950641
1992,950642
1992,950642
1992,950643
1992,453710
1992,453710
1992,950615
1992,950625
1992,950631
1992,950633
1992,751910
1992,352410
1992,420100
1992,950615
1992,950623
1992,950623
1992,950623
1992,950624
1992,950625
1992,950635
1992,950641
1992,418100
1992,931300
1992,1032500
1992,452110
1992,213400
1992,950623
1992,950633
1992,950642
1992,950643
1992,112000
1992,1054100
1992,1055330
1992,950614
1992,950615
1992,950622
1992,950631
1992,950632
1992,950632
1992,950644
1992,551800
1992,552700
1992,1054111
1992,627410
1992,854910
1992,950615
1992,253650
1992,418600
1992,418600
1992,950632
1992,950641
1992,950643
1992,524500
1992,551800
1992,729300
1992,453710
1992,627400
1992,1055330
1992,1055330
1992,950632
1992,950632
1992,950633
1992,950642
1992,950645
1992,950652
1992,830600
1992,316120
1992,418100
1992,751910
1992,316100
1992,352430
1992,552652
1992,728500
1992,953210
1992,214200
1992,522500
1992,1054116
1992,1054118
1992,626600
1992,355112
1992,355114
1992,950621
1992,950621
1992,950635
1992,419700
1992,524500
1992,551800
1992,551800
1992,352430
1992,317500
1992,317900
1992,355119
1992,418300
1992,950621
1992,950631
1992,950631
1992,950641
1992,950642
1992,524500
1992,454510
1992,950614
1992,950632
1992,950632
1992,950635
1992,950641
1992,830600
1992,625700
1992,317700
1992,454510
1992,854910
1992,950643
1992,552652
1992,728900
1992,953210
1992,855610
1992,950411
1992,950626
1992,950626
1992,950633
1992,950642
1992,950644
1992,951510
1992,751910
1992,751910
1992,751910
1992,253620
1992,453710
1992,625400
1992,1055350
1992,855610
1992,1050210
1992,950614
1992,950621
1992,950621
1992,950622
1992,950622
1992,950626
1992,950641
1992,419700
1992,524500
1992,215800
1992,216000
1992,626600
1992,950613
1992,950614
1992,950615
1992,950615
1992,950621
1992,950621
1992,950631
1992,950642
1992,419700
1992,521700
1992,524530
1992,625700
1992,215600
1992,453710
1992,1054114
1992,1054119
1992,317700
1992,317900
1992,454510
1992,355110
1992,1055330
1992,1055350
1992,1055350
1992,418300
1992,950622
1992,950622
1992,950623
1992,950641
1992,950642
1992,950642
1992,950643
1992,931300
1992,112600
1992,552652
1992,215000
1992,1054116
1992,454712
1992,626300
1992,950623
1992,950624
1992,950624
1992,950635
1992,950642
1992,950642
1992,950642
1992,950642
1992,950643
1992,950644
1992,728500
1992,728900
1992,453710
1992,830300
1992,317700
1992,854910
1992,418800
1992,418800
1992,626700
1992,552652
1992,453710
1992,355114
1992,1055350
1992,418600
1992,950631
1992,950645
1992,950645
1992,551800
1992,551800
1992,552700
1992,950621
1992,950633
1992,419700
1992,551800
1992,111100
1992,352420
1992,552700
1992,626600
1992,626700
1992,355114
1992,1032300
1992,1055350
1992,950615
1992,950633
1992,950641
1992,950642
1992,950643
1992,950644
1992,950644
1992,521400
1992,215800
1992,453710
1992,626000
1992,355114
1992,1055350
1992,1055360
1992,418300
1992,418600
1992,950631
1992,950632
1992,950632
1992,950642
1992,950643
1992,950644
1992,317020
1992,418100
1992,521700
1992,625700
1992,111400
1992,552651
1992,453710
1992,317500
1992,625400
1992,1055330
1992,1055360
1992,950624
1992,950626
1992,950626
1992,950632
1992,950633
1992,950635
1992,950645
1992,418800
1992,552652
1992,728500
1992,215800
1992,355112
1992,950615
1992,950623
1992,950623
1992,950624
1992,524500
1992,950633
1992,418300
1992,950622
1992,950623
1992,950633
1992,950635
1992,950635
1992,950642
1992,950644
1992,418800
1992,418200
1992,352430
1992,728500
1992,728900
1992,522000
1992,355114
1992,316400
1992,950615
1992,950625
1992,950633
1992,950643
1992,830500
1992,418100
1992,418100
1992,213900
1992,453710
1992,627700
1992,950615
1992,950621
1992,950623
1992,950624
1992,950626
1992,950643
1992,950645
1992,420600
1992,751910
1992,111400
1992,522500
1992,524700
1992,257250
1992,112300
1992,454510
1992,626600
1992,627100
1992,950624
1992,950644
1992,950645
1992,950645
1992,552625
1992,213100
1992,521100
1992,950614
1992,950621
1992,950622
1992,950624
1992,950635
1992,950641
1992,950645
1992,950645
1992,524530
1992,552652
1992,453710
1992,854910
1992,355114
1992,523310
1992,523400
1992,950635
1992,950642
1992,627410
1992,1055340
1992,950621
1992,950641
1992,953220
1992,521100
1992,950633
1992,950641
1992,950642
1992,950643
1992,950644
1992,950645
1992,524200
1992,751910
1992,751910
1992,552651
1992,728900
1992,453710
1992,1054114
1992,626700
1992,950632
1992,950643
1992,950643
1992,950645
1992,419700
1992,551800
1992,751910
1992,352410
1992,352410
1992,552700
1992,729300
1992,213400
1992,213100
1992,453710
1992,627400
1992,1055320
1992,950632
1992,950635
1992,950642
1992,950644
1992,950645
1992,830500
1992,418800
1992,420600
1992,521400
1992,729700
1992,625700
1992,111400
1992,728500
1992,453710
1992,522300
1992,112300
1992,636900
1992,355114
1992,950614
1992,950621
1992,950626
1992,950631
1992,950635
1992,950644
1992,521400
1992,551800
1992,352440
1992,213400
1992,214500
1992,213600
1992,253640
1992,1054118
1992,317700
1992,454510
1992,1055340
1992,1055360
1992,950613
1992,950626
1992,950631
1992,950641
1992,950642
1992,854910
1992,1055330
1992,1055350
1992,950621
1992,950621
1992,950622
1992,950623
1992,950624
1992,950632
1992,950652
1992,420600
1992,751910
1992,352420
1992,253650
1992,454713
1992,1055320
1992,1055350
1992,950613
1992,950615
1992,950621
1992,950621
1992,950622
1992,950623
1992,950626
1992,950632
1992,950633
1992,950642
1992,830500
1992,551800
1992,352410
1992,352430
1992,317500
1992,523310
1992,950613
1992,950623
1992,950624
1992,950642
1992,419700
1992,521400
1992,352430
1992,352440
1992,352440
1992,214700
1992,1054114
1992,418500
1992,626000
1992,626300
1992,626700
1992,855610
1992,1050210
1992,931600
1992,950411
1992,950614
1992,950621
1992,950633
1992,950641
1992,950641
1992,950644
1992,111500
1992,419700
1992,551800
1992,552652
1992,552700
1992,627700
1992,627400
1992,355111
1992,355111
1992,950623
1992,950642
1992,420600
1992,729700
1992,352420
1992,552700
1992,627400
1992,950643
1992,257250
1992,454711
1992,627100
1992,950641
1992,522500
1992,317900
1992,317900
1992,626300
1992,950613
1992,950615
1992,950621
1992,950622
1992,950631
1992,950632
1992,950635
1992,950642
1992,751910
1992,215000
1992,627400
1992,1055330
1992,627100
1992,950613
1992,950621
1992,950623
1992,950642
1992,950645
1992,729710
1992,452110
1992,352420
1992,352430
1992,552700
1992,214700
1992,453710
1992,453710
1992,454734
1992,626600
1992,636900
1992,1055350
1992,521100
1992,418300
1992,950621
1992,950623
1992,950641
1992,420600
1992,521400
1992,751910
1992,355110
1992,1055350
1992,950614
1992,950621
1992,950621
1992,950622
1992,950623
1992,950624
1992,950625
1992,950626
1992,950635
1992,950645
1992,830600
1992,524500
1992,352440
1992,552625
1992,552652
1992,419400
1992,453710
1992,454510
1992,625400
1992,626700
1992,1055320
1992,855610
1992,950615
1992,950621
1992,950623
1992,111500
1992,524530
1992,751910
1992,419400
1992,215000
1992,1054116
1992,317500
1992,454510
1992,626300
1992,1055320
1992,1055350
1992,523400
1992,950624
1992,931300
1992,1055350
1992,950631
1992,625400
1992,950614
1992,950631
1992,950632
1992,950642
1992,418800
1992,418200
1992,751910
1992,751910
1992,751910
1992,751910
1992,111400
1992,522300
1992,1054111
1992,316700
1992,1055350
1992,950642
1992,950644
1992,950645
1992,830500
1992,830500
1992,1032500
1992,521400
1992,352440
1992,352440
1992,352480
1992,214200
1992,653510
1992,524700
1992,317000
1992,317500
1992,627400
1992,355114
1992,855610
1992,931600
1992,950614
1992,950632
1992,950633
1992,950642
1992,134000
1992,213900
1992,213100
1992,316700
1992,626600
1992,626600
1992,355117
1992,521100
1992,418300
1992,950632
1992,950641
1992,950642
1992,950643
1992,950645
1992,112000
1992,521400
1992,214700
1992,253620
1992,522500
1992,317500
1992,626300
1992,1055360
1992,418300
1992,950615
1992,950624
1992,950624
1992,751910
1992,729700
1992,213900
1992,627700
1992,454711
1992,950622
1992,950641
1992,418200
1992,950624
1992,932030
1992,932030
1992,950623
1992,950635
1992,950641
1992,950644
1992,418800
1992,729710
1992,625700
1992,352420
1992,728500
1992,1054112
1992,1054119
1992,454711
1992,523300
1992,627100
1992,950632
1992,950642
1992,950645
1992,625700
1992,830100
1992,317700
1992,317900
1992,625400
1992,626300
1992,1055330
1992,1055360
1992,316400
1992,950622
1992,950633
1992,950635
1992,950643
1992,950645
1992,751910
1992,352440
1992,728900
1992,953210
1992,953210
1992,213400
1992,215000
1992,1054112
1992,626000
1992,1055330
1992,950615
1992,950632
1992,950633
1992,950641
1992,830500
1992,751910
1992,552652
1992,552700
1992,215800
1992,453710
1992,1032700
1992,454716
1992,950614
1992,950614
1992,950615
1992,950624
1992,950645
1992,111500
1992,418100
1992,418400
1992,521400
1992,729700
1992,352480
1992,552700
1992,419400
1992,453710
1992,950621
1992,950623
1992,524500
1992,953220
1992,454510
1992,625400
1992,626700
1992,950623
1992,950632
1992,524700
1992,627400
1992,627100
1992,950613
1992,950613
1992,950621
1992,950642
1992,950645
1992,830500
1992,418100
1992,951510
1992,521700
1992,112600
1992,830100
1992,1055310
1992,1055320
1992,1055320
1992,418300
1992,950615
1992,950623
1992,950631
1992,551800
1992,551800
1992,751910
1992,729300
1992,522300
1992,317700
1992,317700
1992,317900
1992,1055350
1992,950615
1992,950626
1992,950633
1992,950635
1992,111500
1992,352420
1992,352440
1992,552652
1992,213600
1992,522000
1992,1054118
1992,316700
1992,257250
1992,454721
1992,1055350
1992,950623
1992,950631
1992,950632
1992,950635
1992,950641
1992,950643
1992,418800
1992,524200
1992,551800
1992,625700
1992,112600
1992,213900
1992,257230
1992,1055340
1992,950613
1992,950641
1992,751910
1992,215000
1992,1054115
1992,627100
1992,950631
1992,950633
1992,950641
1992,418100
1992,418200
1992,751910
1992,552700
1992,454713
1992,950645
1992,950624
1992,950626
1992,950626
1992,950631
1992,950632
1992,950633
1992,950641
1992,950644
1992,951510
1992,352420
1992,112300
1992,355114
1992,855610
1992,627100
1992,950623
1992,950632
1992,950641
1992,950642
1992,552700
1992,729300
1992,317000
1992,626700
1992,1055350
1992,316400
1992,627100
1992,950613
1992,950613
1992,950614
1992,950614
1992,950615
1992,950621
1992,950622
1992,950623
1992,950643
1992,950645
1992,213400
1992,453710
1992,950411
1992,950621
1992,950624
1992,950633
1992,950633
1992,950641
1992,551800
1992,419400
1992,1055310
1992,950411
1992,950632
1992,950632
1992,950633
1992,950633
1992,950645
1992,420600
1992,524200
1992,213400
1992,627700
1992,1054115
1992,1055330
1992,1055360
1992,316400
1992,950625
1992,950633
1992,950641
1992,420600
1992,751910
1992,317500
1992,950622
1992,950625
1992,950615
1992,950626
1992,950631
1992,950633
1992,751910
1992,625700
1992,419400
1992,830100
1992,953210
1992,213100
1992,1054100
1992,1054111
1992,317900
1992,626000
1992,355110
1992,950621
1992,950632
1992,950645
1992,418800
1992,751910
1992,352420
1992,352430
1992,627700
1992,317500
1992,418300
1992,950622
1992,950624
1992,950631
1992,950633
1992,950633
1992,950642
1992,950643
1992,950645
1992,418400
1992,1032500
1992,215800
1992,522500
1992,626300
1992,636900
1992,521100
1992,950614
1992,950631
1992,950633
1992,950641
1992,950644
1992,452110
1992,352440
1992,419400
1992,729300
1992,453710
1992,625400
1992,1055350
1992,1055350
1992,1055360
1992,950613
1992,950621
1992,950622
1992,950642
1992,950644
1992,950645
1992,830500
1992,418800
1992,452110
1992,352440
1992,627700
1992,1054114
1992,931600
1992,950644
1992,524530
1992,454510
1992,626300
1992,418600
1992,521700
1992,521700
1992,950626
1992,950642
1992,950644
1992,950645
1992,551800
1992,316700
1992,454510
1992,454510
1992,454510
1992,355114
1992,950613
1992,950622
1992,950633
1992,950633
1992,950643
1992,418800
1992,420600
1992,418400
1992,551800
1992,751910
1992,352420
1992,352420
1992,830100
1992,453710
1992,1054100
1992,112300
1992,626300
1992,355111
1992,950623
1992,950623
1992,950631
1992,950644
1992,950644
1992,418800
1992,452110
1992,112600
1992,419400
1992,213900
1992,213900
1992,1054112
1992,950623
1992,950624
1992,950632
1992,950632
1992,950632
1992,950633
1992,950633
1992,950641
1992,419700
1992,551800
1992,452110
1992,111400
1992,213900
1992,214700
1992,418300
1992,950641
1992,950643
1992,419700
1992,521700
1992,552651
1992,1054115
1992,626000
1992,636900
1992,1055350
1992,213100
1992,626700
1992,636900
1992,355111
1992,950632
1992,950633
1992,950633
1992,950635
1992,950645
1992,552700
1992,953210
1992,1054112
1992,1054114
1992,1054115
1992,626600
1992,355110
1992,355110
1992,1055320
1992,523400
1992,950614
1992,950625
1992,950632
1992,950632
1992,950632
1992,111500
1992,420600
1992,729700
1992,729700
1992,729700
1992,352440
1992,419400
1992,213600
1992,215800
1992,253620
1992,453710
1992,257210
1992,950615
1992,950621
1992,950624
1992,950633
1992,950641
1992,950645
1992,420600
1992,751910
1992,352420
1992,352430
1992,111400
1992,830100
1992,215800
1992,830300
1992,257210
1992,1055350
1992,950411
1992,950615
1992,950622
1992,950626
1992,950641
1992,418100
1992,418200
1992,1032500
1992,625700
1992,728900
1992,215000
1992,257230
1992,625400
1992,636900
1992,355112
1992,355116
1992,950621
1992,950621
1992,950624
1992,950644
1992,420600
1992,418200
1992,625700
1992,728900
1992,953220
1992,216000
1992,317700
1992,112300
1992,454510
1992,626000
1992,627400
1992,355115
1992,316400
1992,950615
1992,214200
1992,420300
1992,1055350
1992,418600
1992,418600
1992,950411
1992,950632
1992,950613
1992,950621
1992,950624
1992,950626
1992,950642
1992,950642
1992,830500
1992,521700
1992,728500
1992,213900
1992,213900
1992,627700
